A;B;C;D;E;F;G
8351;8700;1350;385.5;13;4345;0
8352;26360;1160;406;11;530;0
8353;30863;912;297.5;5;1699;1
8354;33779;1174;349.5;9;3965;0
8355;37109;1012;406;11;4199;1
8356;44421;1378;389;3;1365;0
8357;5429;988;311.5;3;4880;0
8358;4244;1138;;1;700;0
8359;39283;1254;357;1;426;0
8360;48661;1084;;1;1404;0
8361;49435;978;360;3;364;0
8362;15212;914;259.5;5;2415;1
8363;6142;1150;445.5;1;896;0
8364;34315;1116;397;1;3136;0
8365;12421;910;303.5;1;504;0
8366;13420;1184;459;7;513;0
8367;20642;1106;;1;807;1
8368;46346;1106;424.5;1;4938;0
8369;44608;1106;;1;2227;0
8370;1542;1450;380.5;3;1958;0
8371;20202;1106;385;3;3960;1
8372;45403;1176;390;1;2657;0
8373;45671;1042;397.5;3;319;0
8374;8349;1106;;3;13;0
8375;49522;1128;310;1;3020;0
8376;29261;1128;379.5;11;3298;0
8377;15603;1106;;5;3453;1
8378;7790;774;377;7;2433;0
8379;33882;978;327;3;2830;1
8380;1072;1274;385.5;1;4973;0
8381;3587;1264;364.5;5;3196;0
8382;16567;1186;482.5;3;2235;0
8383;29086;1106;;1;1459;0
8384;41399;1156;480;3;4256;0
8385;37500;1166;385.5;5;578;0
8386;14695;1106;332.5;1;90;0
8387;4453;1106;;1;3087;0
8388;25129;1072;;1;4801;0
8389;48325;1324;404;3;2299;0
8390;8742;1106;;1;1400;0
8391;49023;1136;383;5;2176;0
8392;21454;1224;376;3;703;0
8393;37068;1314;406;3;950;0
8394;1611;902;423.5;15;1401;0
8395;20820;962;428.5;1;3839;0
8396;2783;1074;328;5;2665;1
8397;27972;1106;;1;3138;0
8398;46114;1178;422;5;1832;0
8399;46840;1020;336;11;3222;1
8400;9045;1312;371;1;2701;0
8401;1951;1344;482.5;1;4096;0
8402;22944;1136;379.5;3;3162;0
8403;4678;1118;417;5;4926;0
8404;23324;1108;;1;4665;0
8405;8894;1106;;1;1153;0
8406;41434;1192;385.5;1;2570;0
8407;45027;1234;389.5;1;1628;0
8408;1953;1076;314;3;1130;1
8409;39054;1038;339.5;1;747;1
8410;16110;1026;341.5;5;2214;0
8411;30755;1124;;1;71;0
8412;21135;1106;485;1;1084;0
8413;32276;1106;310;1;2006;0
8414;42878;940;;17;3022;0
8415;37328;1290;434;1;2645;0
8416;37884;1342;462;1;4471;0
8417;35108;1152;383;3;3875;1
8418;4293;1138;431;1;1017;0
8419;13802;710;286;3;4950;0
8420;39258;1178;362.5;1;671;0
8421;23354;1350;398.5;3;2436;0
8422;26980;1274;328;23;4340;1
8423;8410;1198;380;3;2701;0
8424;3414;1228;422.5;3;1511;0
8425;24636;966;417;1;2509;0
8426;42574;1308;;1;159;0
8427;8457;1320;473;1;434;0
8428;30669;1312;445.5;3;2138;0
8429;10528;1398;430.5;3;3539;1
8430;5226;1210;370;5;4517;0
8431;6257;988;279.5;3;1674;0
8432;9069;1052;360;3;4944;0
8433;16851;1448;401.5;5;134;1
8434;36561;1000;385.5;1;817;0
8435;1532;1098;419;5;3612;0
8436;43291;1106;;1;4194;0
8437;2241;1220;219;5;2960;0
8438;28577;1106;;1;641;0
8439;1497;1222;452.5;7;3386;0
8440;44540;1226;324.5;5;237;0
8441;43686;1020;379.5;5;2911;0
8442;24877;1322;465;1;4236;0
8443;5134;1388;503;1;884;0
8444;49673;1220;411;3;1142;0
8445;23121;1274;383;1;1502;0
8446;13288;1184;318;5;4557;1
8447;34980;1070;181.5;3;4285;1
8448;44880;1160;234;5;605;1
8449;37342;1216;368.5;3;1812;0
8450;31527;1124;376;1;538;0
8451;34890;1106;353;5;4;0
8452;46452;1186;372;3;4197;0
8453;8925;1106;;1;319;0
8454;19517;1004;280;7;227;0
8455;27561;1294;454.5;3;2669;0
8456;25638;1128;426;1;2375;0
8457;44451;932;431.5;1;3140;0
8458;11427;1136;343;3;4527;0
8459;2604;1376;385.5;1;1561;0
8460;1927;1106;;1;3266;0
8461;35617;1174;;1;3779;0
8462;18748;1106;403;5;98;0
8463;47895;1106;415;3;2339;0
8464;14390;1198;407.5;3;4443;0
8465;34286;1280;442;1;2266;0
8466;39629;1084;377.5;5;4882;0
8467;4056;1106;325;1;156;1
8468;18587;1106;;1;3460;0
8469;26213;1186;347;3;3859;0
8470;28410;1186;441.5;1;2475;0
8471;3876;1176;336;7;3888;0
8472;41355;1106;419;1;1539;1
8473;26154;1230;452.5;5;1447;0
8474;17269;1106;;1;651;0
8475;6217;1262;482.5;3;2832;0
8476;32264;1254;324.5;1;3048;0
8477;18981;1102;422;1;1837;0
8478;22008;1074;437.5;3;4622;0
8479;21383;1106;451;1;1057;0
8480;22827;1106;451;3;2504;0
8481;38060;974;292;1;2285;0
8482;14176;1206;;3;211;0
8483;10369;1018;386;5;2155;1
8484;37561;1110;;1;1218;1
8485;19882;1432;482.5;15;3595;0
8486;17847;1012;298.5;9;4351;0
8487;48132;1218;462;1;3578;0
8488;21396;1346;449;1;2942;0
8489;20885;1054;390.5;1;392;0
8490;30179;1106;;1;3758;1
8491;41063;1304;388;1;4502;0
8492;23341;1222;462.5;3;4558;0
8493;2932;1066;;1;3624;0
8494;3787;1254;;1;1294;1
8495;28942;1310;467.5;1;1738;0
8496;36520;1224;268.5;3;4552;1
8497;19271;1232;374;5;1676;0
8498;28370;1034;304.5;1;2748;0
8499;22260;1106;310;1;3380;0
8500;47982;980;318;9;3209;1
8501;26866;1402;406.5;3;3798;0
8502;33582;1414;411.5;3;3211;0
8503;23378;1066;402.5;1;2109;0
8504;33305;1208;419;1;1195;0
8505;8926;1106;378.5;3;210;1
8506;22197;1154;306.5;3;3676;0
8507;46689;1118;404;1;4469;0
8508;21917;870;218;1;3983;1
8509;34335;1450;385.5;1;2587;0
8510;38742;1068;198;1;3384;0
8511;28789;1336;;3;2910;0
8512;43178;1188;391.5;3;4171;0
8513;17040;1286;301;1;1975;0
8514;48701;1396;441.5;3;88;0
8515;19208;1000;357;1;3605;0
8516;29057;1268;387.5;1;2696;0
8517;39269;1140;406;1;4176;0
8518;45311;990;;1;3213;0
8519;40123;1268;410.5;1;3150;0
8520;38978;1080;384;1;1130;0
8521;13630;1318;365;1;287;0
8522;14251;1196;352;1;393;1
8523;925;834;;3;2778;1
8524;7805;1244;413.5;1;2645;0
8525;20580;1032;;1;1850;0
8526;36596;1070;380.5;1;4209;0
8527;32717;676;251.5;9;2221;1
8528;41887;966;327;1;2157;0
8529;44513;1378;430;3;3950;0
8530;30278;1164;333;3;4983;0
8531;21225;1450;403.5;3;2017;0
8532;3706;1236;317;3;4057;1
8533;28468;1388;452.5;1;4316;0
8534;14221;1228;437.5;1;4484;0
8535;46065;1016;377;3;4709;0
8536;45932;848;400.5;3;2550;1
8537;47426;1120;464.5;1;4132;0
8538;18939;1404;;3;1650;0
8539;7194;1150;385;3;1418;0
8540;40327;1382;383;1;3265;0
8541;5456;1130;492.5;3;372;0
8542;1378;1100;432;3;4414;0
8543;45714;1252;328;17;3524;1
8544;25623;1304;436.5;1;1041;0
8545;12623;1106;335.5;5;2897;0
8546;5792;1142;382.5;3;1936;0
8547;26282;930;221.5;1;4999;1
8548;23929;1378;410;1;4493;0
8549;6550;1302;465;3;261;0
8550;37465;936;355;13;2559;0
8551;45242;884;325;5;4609;1
8552;32668;1106;;1;212;0
8553;10242;1106;;1;4233;0
8554;7471;1124;;1;4676;0
8555;18988;1106;;1;4335;0
8556;49665;1162;378;3;124;0
8557;38329;1084;335.5;3;217;0
8558;8765;1106;385.5;1;926;0
8559;13593;1262;366;3;2382;0
8560;8773;1430;447.5;1;2329;0
8561;16800;1176;444;3;1585;0
8562;7664;1264;435;3;2749;0
8563;14050;1116;410.5;1;4623;0
8564;11317;1192;464.5;3;2293;0
8565;14965;1366;447;3;1609;0
8566;26625;736;171.5;1;1431;0
8567;3797;1092;400.5;9;2595;0
8568;19968;1136;328;1;311;1
8569;46440;1406;400.5;5;4787;0
8570;1002;1006;318;5;2702;1
8571;26836;868;330.5;5;2690;0
8572;49895;1060;335;5;4671;0
8573;40632;1106;461;1;4756;0
8574;36591;1222;452.5;1;610;0
8575;14416;796;;3;914;1
8576;31841;1106;400.5;1;712;0
8577;3006;1102;288;11;1180;1
8578;47736;1016;426;7;1328;0
8579;38402;1176;332.5;1;2607;0
8580;39287;1290;417;3;1936;0
8581;44357;1146;363.5;1;1543;0
8582;46678;928;374;5;1932;0
8583;10276;1326;432;3;4896;0
8584;8189;564;218.5;17;2461;1
8585;29309;1180;383;1;1620;0
8586;16193;1106;;1;3540;0
8587;28984;778;207;3;435;1
8588;49947;1194;461;3;890;0
8589;3972;1048;387;3;1560;0
8590;12821;1086;362;3;4926;0
8591;31145;1042;328;13;4345;0
8592;26360;1348;;1;900;0
8593;8061;1204;307.5;7;3067;0
8594;48452;1106;374;1;2437;1
8595;9674;1258;414.5;1;1115;0
8596;45254;1106;329;1;1114;0
8597;10759;734;153.5;11;4271;1
8598;36521;1032;401.5;3;4561;0
8599;45449;1294;448.5;3;3808;0
8600;43043;1072;424.5;9;4990;0
8601;46064;1062;307;9;4354;0
8602;8380;1128;;3;1707;0
8603;41498;1106;328;1;2836;1
8604;41336;1106;;1;4271;0
8605;10856;1010;371;5;2064;0
8606;13933;1132;403.5;3;4837;0
8607;41603;1106;397;1;1876;0
8608;4077;892;277;1;4795;0
8609;19129;820;330.5;5;2106;1
8610;43967;1180;398;1;4672;0
8611;40099;1140;482;1;848;0
8612;38078;1124;438;1;1719;0
8613;45982;910;280;3;2705;1
8614;34748;1212;437.5;1;753;0
8615;42776;1288;362.5;5;1059;0
8616;25279;1018;334.5;5;1081;0
8617;45318;922;370.5;1;4705;0
8618;49889;1180;503;3;3778;0
8619;36601;902;276;3;2290;0
8620;21753;1106;430.5;1;1659;0
8621;40064;1132;417;5;3726;0
8622;38684;1374;329.5;3;3211;0
8623;13289;1048;419;1;187;0
8624;42778;1096;363;1;2686;0
8625;45082;1156;411.5;1;433;0
8626;5921;1340;503;3;1673;0
8627;20905;1106;424.5;1;1423;0
8628;34159;1222;289;3;4713;0
8629;96;1368;447;1;4675;0
8630;31119;1106;;3;1350;0
8631;23855;1076;343;3;2025;1
8632;1083;1110;441;3;1475;0
8633;12427;1106;;1;3120;0
8634;37564;1140;276.5;1;4423;1
8635;19292;1106;;7;1498;0
8636;39990;1106;328;1;864;0
8637;4079;1314;442;1;3387;0
8638;23941;1106;;1;2931;0
8639;8395;1306;280;1;4982;1
8640;10191;1106;;1;1776;0
8641;14297;1230;377.5;5;2138;0
8642;31856;1078;311;7;740;1
8643;4134;1222;503;1;4540;0
8644;48614;1344;400.5;3;4066;0
8645;2078;1410;;1;1741;0
8646;21186;1106;;1;3717;0
8647;10032;1164;;7;2268;0
8648;7495;1106;265.5;1;581;1
8649;21059;1276;441.5;3;4480;0
8650;2484;1072;380;3;1433;0
8651;9478;938;312.5;5;2030;1
8652;13720;1090;;1;3515;0
8653;7839;1114;333;1;1323;0
8654;21879;1142;240;3;3190;0
8655;20269;1016;304.5;13;769;1
8656;26908;1124;357;1;1439;0
8657;4441;1106;430.5;1;4571;0
8658;44529;1314;381.5;3;1208;0
8659;45;1106;475.5;1;3808;0
8660;9428;1182;400;7;4010;0
8661;43114;1298;331.5;3;4725;0
8662;41077;1370;357;1;2341;0
8663;21999;1340;394.5;1;3587;0
8664;11322;1126;344;5;1826;0
8665;21030;1264;367.5;1;3588;0
8666;16886;982;;5;500;1
8667;15263;1106;;1;800;0
8668;22959;1356;396;1;4569;0
8669;11546;1050;305.5;1;1451;0
8670;46956;986;447.5;3;1440;0
8671;14697;1168;452;1;1961;0
8672;5793;964;328;9;2987;1
8673;11997;1146;300;5;4101;0
8674;12924;1390;430.5;7;4683;0
8675;46389;1110;451;3;2849;0
8676;30204;1178;357;3;291;1
8677;32586;926;;1;1078;0
8678;12034;916;434;3;804;0
8679;43481;1162;389.5;11;1105;0
8680;26956;1096;320.5;1;4196;0
8681;13871;978;406;19;3198;0
8682;10251;1116;324.5;3;3663;0
8683;30747;1106;431.5;1;4634;0
8684;10520;1106;368.5;1;639;0
8685;28316;726;304.5;3;1463;0
8686;28358;1450;406;1;576;0
8687;5547;1212;364;5;1841;0
8688;49506;1204;396.5;3;365;0
8689;45564;1352;456;1;2717;0
8690;1668;1238;400.5;5;3811;0
8691;3318;850;323.5;1;1864;0
8692;44273;966;274.5;5;2325;0
8693;31822;1238;389;1;4268;0
8694;43744;1106;485.5;1;3058;0
8695;43845;1056;417;3;1084;0
8696;5778;1070;271.5;1;639;0
8697;45922;1336;411.5;3;54;0
8698;37903;1056;348;3;3785;0
8699;13225;1226;441.5;5;2141;0
8700;24561;1106;403.5;3;77;0
8701;12185;1398;425;3;379;0
8702;13935;1126;324.5;5;2665;0
8703;45269;1134;409.5;3;3575;0
8704;45165;1102;253;3;3134;1
8705;38983;992;289.5;9;1579;0
8706;25197;1094;241.5;7;4631;0
8707;3364;930;263;5;2311;1
8708;45244;1152;;1;2263;0
8709;29661;1138;386;3;3509;0
8710;2696;1106;;1;2261;0
8711;40232;966;382;3;602;0
8712;6395;1098;;1;751;1
8713;1828;990;235;5;1437;1
8714;34137;996;285;1;4302;0
8715;44018;1112;396;1;4124;0
8716;43521;986;398.5;3;4845;0
8717;34239;998;383;3;2863;0
8718;18850;1188;411;3;1650;0
8719;45815;1360;480;1;2237;0
8720;38313;1056;356.5;7;3604;1
8721;2096;1190;479;1;4574;0
8722;3583;1192;332.5;5;4635;0
8723;49546;880;310;5;2570;0
8724;19432;1160;370.5;3;3476;0
8725;40357;1252;423;3;725;0
8726;44002;1032;336;1;582;0
8727;7895;1082;410;1;935;0
8728;3512;1124;374;3;1175;0
8729;9898;1132;336.5;3;160;0
8730;36541;1450;512.5;5;679;0
8731;47387;1106;419;1;4332;0
8732;27220;896;248;7;3893;1
8733;32456;908;338.5;5;1201;0
8734;24097;1106;;1;3280;1
8735;36126;1106;;1;162;0
8736;49;1230;411.5;1;1820;0
8737;20089;1202;414.5;1;2476;0
8738;1803;1106;;1;3257;0
8739;962;1382;362.5;1;3336;0
8740;21778;1062;295.5;3;1935;0
8741;32980;1074;378;1;2666;1
8742;10316;1096;380.5;1;129;0
8743;46550;1146;423.5;3;2556;0
8744;9508;906;325;7;2440;0
8745;14459;756;276.5;15;4862;1
8746;8035;946;366;5;2071;0
8747;21790;1006;378;1;4253;0
8748;18685;726;203.5;5;916;0
8749;14277;1292;;5;4977;0
8750;46756;1404;385.5;3;1757;0
8751;42731;1300;303;1;4668;0
8752;36209;996;307.5;3;4323;1
8753;34207;814;330.5;5;775;1
8754;32460;1202;;3;680;0
8755;9544;1198;385.5;1;3429;0
8756;37774;992;362.5;5;2046;0
8757;14042;1154;377;5;4757;0
8758;33161;814;306.5;1;1707;1
8759;22982;842;362.5;7;2461;0
8760;534;938;341.5;1;2229;0
8761;37664;974;307.5;3;801;1
8762;22600;1192;260.5;3;3766;1
8763;38455;1120;385.5;1;1599;0
8764;5512;1012;404;5;2636;0
8765;3191;1364;438.5;1;939;0
8766;6830;1106;314;1;4661;0
8767;37822;1078;;1;4382;0
8768;28706;1286;456;1;679;1
8769;6648;1094;341.5;1;4137;0
8770;22461;1022;357;5;3227;0
8771;25939;1012;379.5;5;2212;1
8772;9397;1242;356;1;3194;0
8773;34614;1232;;1;4783;0
8774;640;1350;437.5;3;1183;0
8775;38791;976;456.5;7;2871;0
8776;25963;1202;383;11;2983;0
8777;34515;1242;482.5;1;2488;0
8778;29790;1106;;3;1911;0
8779;6829;972;322;3;954;0
8780;2518;1086;273;7;956;0
8781;47584;936;404;1;1740;0
8782;38321;1204;398;1;3947;0
8783;1628;1116;359;5;2578;0
8784;19211;1154;465;1;2474;0
8785;26095;1080;149.5;5;686;1
8786;33043;1106;404;1;91;1
8787;49133;1208;236.5;3;3184;0
8788;47934;940;294.5;1;1078;0
8789;46126;1102;404;3;1124;0
8790;966;974;236.5;1;552;0
8791;2573;1000;362.5;5;3765;0
8792;27623;1418;380;1;2532;0
8793;2963;1114;371;13;3187;0
8794;13151;1398;439;1;917;0
8795;1568;1296;394.5;1;3003;0
8796;964;1028;304.5;3;4315;1
8797;11806;1198;485.5;5;2922;0
8798;9980;1152;362.5;1;3456;0
8799;36290;1032;352.5;5;4211;1
8800;12285;1450;339;5;2813;0
8801;20665;1120;441.5;3;3392;0
8802;45029;1106;465;1;86;0
8803;25216;1106;;3;1982;0
8804;10307;1160;452.5;3;3448;0
8805;12196;1106;353;1;1180;1
8806;10256;1106;297.5;3;2818;1
8807;30822;1076;324;3;3757;0
8808;3962;1106;;1;2749;0
8809;1625;1336;328;3;3943;0
8810;20437;1048;359.5;15;3372;0
8811;8937;868;282;1;1626;0
8812;16313;1124;377.5;3;2870;0
8813;48928;1106;423;1;2529;0
8814;46335;1106;;1;1931;0
8815;8745;1106;;1;1097;0
8816;36642;1136;402.5;1;1325;0
8817;31311;1170;452.5;1;841;0
8818;13394;1198;458;5;4660;0
8819;10596;1106;;1;3739;0
8820;24990;1046;449;5;2751;0
8821;45468;1352;465;3;2106;0
8822;9983;1016;407.5;11;3522;0
8823;37314;1106;;1;1937;0
8824;27230;1442;452.5;3;2720;0
8825;45567;1010;396;1;4974;0
8826;30317;1356;391.5;1;2450;0
8827;5992;1210;386;3;603;0
8828;27031;1054;;1;391;0
8829;38840;1332;482.5;1;2161;0
8830;799;1234;304;1;3570;0
8831;32558;1116;330;5;782;0
8832;31447;1106;482.5;3;2679;0
8833;42817;1204;;1;1737;0
8834;19168;1106;;1;1383;0
8835;19560;1236;377.5;5;519;0
8836;40590;1352;228.5;3;4719;0
8837;19645;1102;326.5;1;1098;0
8838;46545;1296;448.5;3;3677;0
8839;2787;1092;;1;3597;0
8840;31866;1136;452;1;4203;0
8841;2602;1088;409;11;2523;0
8842;21185;1106;;3;2610;1
8843;7804;830;220.5;5;2715;1
8844;3395;1144;397;1;1877;0
8845;11884;1398;417;3;4497;0
8846;6425;1100;315;1;987;1
8847;31240;870;407.5;9;1366;0
8848;9417;1374;451;1;93;0
8849;36360;1342;496;1;3037;0
8850;44194;896;280;9;3416;0
8851;4300;1228;429;1;4229;0
8852;40826;1106;430.5;9;3859;0
8853;39697;1082;432.5;1;4833;1
8854;16883;1098;362.5;9;1661;0
8855;38576;1034;388;1;4870;0
8856;34543;1116;443.5;1;1681;0
8857;46923;1106;306;1;4365;0
8858;49108;1106;355.5;1;4628;0
8859;36226;1106;;1;2211;0
8860;36968;1432;;1;1614;0
8861;28912;896;277.5;7;4511;1
8862;8684;1096;364.5;3;3533;0
8863;37999;1150;;1;339;0
8864;12595;1154;327;3;101;0
8865;20163;1178;403.5;5;2615;1
8866;32376;1076;295.5;1;858;0
8867;8645;882;300;1;2806;0
8868;17413;1298;335.5;3;425;0
8869;37423;1232;452.5;3;405;0
8870;7736;1306;368.5;1;3040;0
8871;15192;1182;404;1;3282;0
8872;6784;1106;;1;3280;0
8873;13923;1208;373;5;36;0
8874;42909;980;295.5;3;3457;1
8875;13607;1106;;1;4056;0
8876;33440;1084;330.5;5;3535;0
8877;8313;1256;398.5;1;1130;0
8878;49215;942;411.5;1;4487;0
8879;39748;1218;374;3;115;0
8880;17183;848;383;3;2062;0
8881;24790;1038;311.5;5;4229;0
8882;11833;1264;362.5;3;4015;0
8883;45537;1298;451;1;1089;0
8884;27183;1220;323.5;1;3744;0
8885;1910;1188;419;1;1468;0
8886;22484;1344;;1;113;0
8887;27496;1202;375;1;2375;0
8888;23880;1106;;1;3017;0
8889;27844;946;274;1;4695;0
8890;2430;1326;401.5;3;704;0
8891;26605;1202;376;1;4592;0
8892;10294;1244;406;5;3401;0
8893;32648;732;256.5;3;1035;0
8894;45772;1004;431.5;3;4824;1
8895;41178;1334;396;1;1673;0
8896;13900;1146;321;1;4971;0
8897;33053;1106;;3;2424;0
8898;37320;814;325;15;1446;0
8899;16728;938;441.5;1;719;0
8900;34612;904;284.5;1;2181;0
8901;38530;1106;387;3;334;0
8902;1025;1142;342;1;1041;0
8903;23169;1266;377;3;797;1
8904;44160;916;318;3;3346;0
8905;45999;1008;381;3;4696;0
8906;10636;1300;406;13;3770;0
8907;17519;1008;413;3;4682;0
8908;9452;1310;425;1;948;0
8909;41400;1106;331.5;15;1882;1
8910;9272;1106;430.5;7;2974;0
8911;4029;1244;400.5;1;2116;0
8912;3105;970;289;3;2168;1
8913;11496;978;371;5;3984;0
8914;39285;1290;403.5;1;161;0
8915;30468;1106;;1;4029;0
8916;23285;1418;;1;954;0
8917;9772;1308;416;1;2392;0
8918;43631;1106;404;1;4097;0
8919;30851;934;;3;1362;0
8920;30826;1260;452.5;1;4338;0
8921;34885;1416;396;1;4075;0
8922;26762;846;203;15;3709;1
8923;26138;1032;352;7;2365;0
8924;31523;1328;430.5;1;4130;0
8925;23956;1254;417.5;1;3124;0
8926;3841;1106;393;1;1628;0
8927;27000;1106;;3;3627;1
8928;41557;1156;402.5;3;2440;0
8929;6999;978;398.5;1;4712;1
8930;26827;1058;432;5;2665;0
8931;27273;1106;449;1;3485;0
8932;16425;1024;306;3;2639;0
8933;38264;904;332.5;5;282;0
8934;41064;1108;375;3;3595;0
8935;23947;1086;360;1;2660;0
8936;41832;1148;356;3;2729;0
8937;4669;1162;424.5;3;721;0
8938;35136;1106;;1;2150;1
8939;41972;1414;402.5;1;1699;0
8940;32725;1092;304.5;1;1339;0
8941;18389;1424;451;1;2748;0
8942;41173;1160;283.5;1;4024;0
8943;31135;1106;436;3;3105;0
8944;49627;1426;;3;345;0
8945;16826;910;239;3;1118;0
8946;39136;1156;304.5;3;1861;0
8947;41778;918;363;1;4932;0
8948;48758;896;404;7;3803;0
8949;34229;1082;240;3;101;0
8950;22675;1144;452.5;5;2751;0
8951;40397;884;266;1;2585;0
8952;6910;1224;422.5;1;2848;0
8953;25966;936;456.5;3;2080;0
8954;34214;900;311;9;1973;1
8955;34193;1106;496;3;4426;0
8956;12812;846;;3;4816;0
8957;31121;1106;;1;3260;1
8958;30668;1272;308;1;3153;0
8959;10462;908;294;1;4863;0
8960;47829;1078;377.5;11;91;0
8961;31764;1162;365.5;1;2477;0
8962;36340;1106;306.5;3;1975;0
8963;16055;1106;;1;3484;0
8964;25973;1038;355.5;11;1636;0
8965;14403;1208;362.5;5;3772;0
8966;29127;1100;238.5;1;2215;0
8967;31644;1106;404;1;1075;0
8968;23920;1304;409.5;1;1199;0
8969;4471;1106;403.5;1;4260;0
8970;2606;1106;;7;2892;0
8971;27582;990;278.5;3;3583;1
8972;45907;1040;;9;4182;1
8973;8103;1106;;21;641;1
8974;7786;1106;;1;2141;0
8975;27752;1256;;1;2350;0
8976;15933;1078;372.5;3;3974;1
8977;3163;1246;;1;959;0
8978;7892;1264;;3;1170;0
8979;42986;1370;;1;2000;0
8980;8880;1106;;1;3358;0
8981;8398;1106;;1;3688;0
8982;33614;1106;;11;1061;1
8983;15923;1450;;1;3065;0
8984;34883;1292;353;1;1809;0
8985;12713;1234;351;5;4075;1
8986;23773;1106;503;3;648;0
8987;15631;1106;;1;4114;0
8988;27521;1136;;5;1097;0
8989;30726;1270;383.5;5;729;0
8990;4493;1190;461.5;5;4011;0
8991;41971;1020;439;3;3742;0
8992;4882;1212;306.5;5;1294;0
8993;2879;918;224;3;2513;0
8994;35911;1026;271;1;2726;1
8995;2317;1296;357;1;2089;0
8996;21543;1240;304.5;1;114;0
8997;16895;884;;15;97;1
8998;48093;1108;435;1;133;0
8999;40777;1106;;3;3495;0
9000;4402;1106;;1;991;1
9001;30305;946;256.5;3;3481;1
9002;41306;998;289;7;993;1
9003;33872;1286;286.5;7;4453;0
9004;24962;1134;361.5;1;1367;0
9005;5576;1378;432;1;4087;0
9006;39364;1204;406;3;4616;0
9007;20635;920;363.5;7;1843;0
9008;7542;1450;;1;1928;0
9009;34411;1134;352;5;2737;1
9010;46745;1250;355.5;1;3583;0
9011;32029;1106;;1;4283;0
9012;38861;1152;331.5;3;3613;0
9013;7138;1006;288.5;1;3982;1
9014;14147;1356;404;1;305;0
9015;41354;1106;401.5;7;4567;0
9016;22406;994;418.5;3;3496;1
9017;3105;966;333;1;2174;0
9018;14222;928;261.5;3;4095;1
9019;24418;1218;485.5;5;2624;0
9020;22388;1106;;1;1877;0
9021;21128;1450;419;1;4965;0
9022;20316;1106;441.5;5;52;0
9023;10879;946;;5;839;0
9024;40404;1106;;1;2617;1
9025;45425;1290;437.5;1;300;0
9026;26957;1106;;1;3762;0
9027;37505;1094;385.5;1;2974;0
9028;47814;1118;304;3;3031;1
9029;33310;1236;;3;722;0
9030;14809;1106;;3;3040;0
9031;29786;1106;;1;3586;0
9032;45704;1100;;3;4161;0
9033;41578;1052;398.5;3;3586;0
9034;4296;1106;280;1;2196;0
9035;5461;1380;385;1;1094;0
9036;1618;1450;470.5;5;102;0
9037;13709;1156;;1;3440;1
9038;10311;1162;368.5;1;1713;0
9039;46124;1146;362.5;1;4050;0
9040;671;1424;423.5;1;4485;0
9041;22586;1068;441.5;1;1537;0
9042;22801;1392;424.5;5;3002;0
9043;2530;1262;430.5;1;2206;0
9044;46139;1154;374;1;3496;0
9045;12113;1450;427;1;2409;0
9046;22884;964;465;5;3008;0
9047;40361;1154;321.5;5;2468;1
9048;3838;1002;;1;4865;0
9049;42331;1176;431.5;1;3640;0
9050;33310;938;156.5;3;2520;1
9051;20550;1430;403.5;1;4528;0
9052;32431;1106;389.5;1;716;0
9053;27643;1154;307.5;5;3540;0
9054;2322;1106;362.5;3;2807;0
9055;19786;1106;;1;3211;0
9056;24605;1178;348;3;928;0
9057;41152;1092;329.5;15;1352;1
9058;30234;1166;387;1;2711;0
9059;12913;1078;283;1;3322;0
9060;37662;1268;355.5;9;4498;0
9061;43185;1106;;1;3330;1
9062;17102;1106;288.5;1;2725;0
9063;2467;886;357;5;1690;1
9064;10762;1416;485.5;1;4958;0
9065;20731;1106;447;3;1775;0
9066;29561;1186;379.5;1;1611;0
9067;27307;1090;256.5;19;1941;0
9068;6835;1108;289;11;1704;1
9069;34948;916;390.5;7;3440;0
9070;5345;1180;382.5;1;2981;0
9071;15513;1314;414.5;3;2849;0
9072;48138;1106;;1;4775;0
9073;37956;1106;398.5;1;286;0
9074;42743;926;347;1;1846;0
9075;25354;1254;330.5;1;1298;0
9076;7269;740;277;21;3018;1
9077;12585;950;324.5;17;4485;0
9078;18688;1106;399;1;4106;0
9079;26726;1248;452.5;1;3078;0
9080;21534;1334;364.5;1;4167;0
9081;36684;1188;376;1;942;0
9082;13228;1136;418.5;1;2196;0
9083;40210;1308;422;1;1095;0
9084;9107;1172;303.5;5;154;0
9085;1402;1230;443.5;1;3411;0
9086;47375;1106;400.5;1;763;1
9087;16883;1318;239;3;3407;0
9088;220;1306;309.5;3;186;0
9089;49282;930;151;11;1676;0
9090;23941;1100;452.5;1;1783;0
9091;20374;1280;395;1;891;0
9092;15646;1168;356;1;2969;0
9093;45024;1106;424.5;1;1292;0
9094;44141;1106;;19;832;1
9095;21932;1092;328;9;3964;0
9096;997;1070;432;1;3718;1
